date,item_id,category,sales,unit_price
14-11-2023,103,Beverages,37,75
14-11-2023,104,Grains,44,120
14-11-2023,105,Produce,8,90
15-11-2023,101,Dairy,11,100
15-11-2023,102,Snacks,38,50
15-11-2023,103,Beverages,31,75
15-11-2023,104,Grains,34,120
15-11-2023,105,Produce,18,90
16-11-2023,101,Dairy,46,100
16-11-2023,102,Snacks,50,50
16-11-2023,103,Beverages,24,75
16-11-2023,104,Grains,41,120
16-11-2023,105,Produce,24,90
17-11-2023,101,Dairy,22,100
17-11-2023,102,Snacks,20,50
17-11-2023,103,Beverages,46,75
17-11-2023,104,Grains,36,120
17-11-2023,105,Produce,29,90
18-11-2023,101,Dairy,9,100
18-11-2023,102,Snacks,10,50
18-11-2023,103,Beverages,34,75
18-11-2023,104,Grains,17,120
18-11-2023,105,Produce,43,90
19-11-2023,101,Dairy,19,100
19-11-2023,102,Snacks,40,50
19-11-2023,103,Beverages,10,75
19-11-2023,104,Grains,35,120
19-11-2023,105,Produce,42,90
20-11-2023,101,Dairy,24,100
20-11-2023,102,Snacks,30,50
20-11-2023,103,Beverages,21,75
20-11-2023,104,Grains,45,120
20-11-2023,105,Produce,24,90
21-11-2023,101,Dairy,26,100
21-11-2023,102,Snacks,12,50
21-11-2023,103,Beverages,9,75
21-11-2023,104,Grains,37,120
21-11-2023,105,Produce,29,90
22-11-2023,101,Dairy,42,100
22-11-2023,102,Snacks,46,50
22-11-2023,103,Beverages,41,75
22-11-2023,104,Grains,16,120
22-11-2023,105,Produce,22,90
23-11-2023,101,Dairy,7,100
23-11-2023,102,Snacks,7,50
23-11-2023,103,Beverages,7,75
23-11-2023,104,Grains,14,120
23-11-2023,105,Produce,38,90
24-11-2023,101,Dairy,1,100
24-11-2023,102,Snacks,31,50
24-11-2023,103,Beverages,30,75
24-11-2023,104,Grains,21,120
24-11-2023,105,Produce,4,90
25-11-2023,101,Dairy,28,100
25-11-2023,102,Snacks,42,50
25-11-2023,103,Beverages,2,75
25-11-2023,104,Grains,48,120
25-11-2023,105,Produce,16,90
26-11-2023,101,Dairy,26,100
26-11-2023,102,Snacks,19,50
26-11-2023,103,Beverages,39,75
26-11-2023,104,Grains,1,120
26-11-2023,105,Produce,16,90
27-11-2023,101,Dairy,29,100
27-11-2023,102,Snacks,33,50
27-11-2023,103,Beverages,20,75
27-11-2023,104,Grains,3,120
27-11-2023,105,Produce,23,90
28-11-2023,101,Dairy,2,100
28-11-2023,102,Snacks,21,50
28-11-2023,103,Beverages,9,75
28-11-2023,104,Grains,12,120
28-11-2023,105,Produce,10,90
29-11-2023,101,Dairy,12,100
29-11-2023,102,Snacks,20,50
29-11-2023,103,Beverages,11,75
29-11-2023,104,Grains,47,120
29-11-2023,105,Produce,0,90
30-11-2023,101,Dairy,38,100
30-11-2023,102,Snacks,15,50
30-11-2023,103,Beverages,11,75
30-11-2023,104,Grains,13,120
30-11-2023,105,Produce,14,90
01-12-2023,101,Dairy,49,100
01-12-2023,102,Snacks,38,50
01-12-2023,103,Beverages,30,75
01-12-2023,104,Grains,19,120
01-12-2023,105,Produce,29,90
02-12-2023,101,Dairy,42,100
02-12-2023,102,Snacks,37,50
02-12-2023,103,Beverages,23,75
02-12-2023,104,Grains,46,120
02-12-2023,105,Produce,28,90
03-12-2023,101,Dairy,47,100
03-12-2023,102,Snacks,13,50
03-12-2023,103,Beverages,14,75
03-12-2023,104,Grains,14,120
03-12-2023,105,Produce,29,90
04-12-2023,101,Dairy,28,100
04-12-2023,102,Snacks,27,50
04-12-2023,103,Beverages,2,75
04-12-2023,104,Grains,36,120
04-12-2023,105,Produce,48,90
05-12-2023,101,Dairy,11,100
05-12-2023,102,Snacks,5,50
05-12-2023,103,Beverages,33,75
05-12-2023,104,Grains,37,120
05-12-2023,105,Produce,27,90
06-12-2023,101,Dairy,33,100
06-12-2023,102,Snacks,25,50
06-12-2023,103,Beverages,22,75
06-12-2023,104,Grains,42,120
06-12-2023,105,Produce,14,90
07-12-2023,101,Dairy,33,100
07-12-2023,102,Snacks,39,50
07-12-2023,103,Beverages,34,75
07-12-2023,104,Grains,34,120
07-12-2023,105,Produce,43,90
08-12-2023,101,Dairy,45,100
08-12-2023,102,Snacks,35,50
08-12-2023,103,Beverages,4,75
08-12-2023,104,Grains,9,120
08-12-2023,105,Produce,36,90
09-12-2023,101,Dairy,12,100
09-12-2023,102,Snacks,31,50
09-12-2023,103,Beverages,45,75
09-12-2023,104,Grains,34,120
09-12-2023,105,Produce,2,90
10-12-2023,101,Dairy,34,100
10-12-2023,102,Snacks,39,50
10-12-2023,103,Beverages,47,75
10-12-2023,104,Grains,42,120
10-12-2023,105,Produce,27,90
11-12-2023,101,Dairy,37,100
11-12-2023,102,Snacks,43,50
11-12-2023,103,Beverages,18,75
11-12-2023,104,Grains,16,120
11-12-2023,105,Produce,12,90
12-12-2023,101,Dairy,46,100
12-12-2023,102,Snacks,40,50
12-12-2023,103,Beverages,30,75
12-12-2023,104,Grains,15,120
12-12-2023,105,Produce,38,90
13-12-2023,101,Dairy,35,100
13-12-2023,102,Snacks,21,50
13-12-2023,103,Beverages,18,75
13-12-2023,104,Grains,0,120
13-12-2023,105,Produce,47,90
14-12-2023,101,Dairy,17,100
14-12-2023,102,Snacks,50,50
14-12-2023,103,Beverages,20,75
14-12-2023,104,Grains,49,120
14-12-2023,105,Produce,20,90
15-12-2023,101,Dairy,37,100
15-12-2023,102,Snacks,18,50
15-12-2023,103,Beverages,1,75
15-12-2023,104,Grains,48,120
15-12-2023,105,Produce,44,90
16-12-2023,101,Dairy,45,100
16-12-2023,102,Snacks,42,50
16-12-2023,103,Beverages,50,75
16-12-2023,104,Grains,41,120
16-12-2023,105,Produce,17,90
17-12-2023,101,Dairy,17,100
17-12-2023,102,Snacks,17,50
17-12-2023,103,Beverages,31,75
17-12-2023,104,Grains,24,120
17-12-2023,105,Produce,20,90
18-12-2023,101,Dairy,6,100
18-12-2023,102,Snacks,36,50
18-12-2023,103,Beverages,16,75
18-12-2023,104,Grains,10,120
18-12-2023,105,Produce,1,90
19-12-2023,101,Dairy,34,100
19-12-2023,102,Snacks,28,50
19-12-2023,103,Beverages,30,75
19-12-2023,104,Grains,29,120
19-12-2023,105,Produce,45,90
20-12-2023,101,Dairy,13,100
20-12-2023,102,Snacks,44,50
20-12-2023,103,Beverages,49,75
20-12-2023,104,Grains,13,120
20-12-2023,105,Produce,5,90
21-12-2023,101,Dairy,3,100
21-12-2023,102,Snacks,13,50
21-12-2023,103,Beverages,36,75
21-12-2023,104,Grains,30,120
21-12-2023,105,Produce,42,90
22-12-2023,101,Dairy,39,100
22-12-2023,102,Snacks,21,50
22-12-2023,103,Beverages,40,75
22-12-2023,104,Grains,6,120
22-12-2023,105,Produce,14,90
23-12-2023,101,Dairy,44,100
23-12-2023,102,Snacks,15,50
23-12-2023,103,Beverages,34,75
23-12-2023,104,Grains,30,120
23-12-2023,105,Produce,27,90
24-12-2023,101,Dairy,2,100
24-12-2023,102,Snacks,11,50
24-12-2023,103,Beverages,5,75
24-12-2023,104,Grains,16,120
24-12-2023,105,Produce,27,90
25-12-2023,101,Dairy,43,100
25-12-2023,102,Snacks,44,50
25-12-2023,103,Beverages,25,75
25-12-2023,104,Grains,10,120
25-12-2023,105,Produce,1,90
26-12-2023,101,Dairy,2,100
26-12-2023,102,Snacks,8,50
26-12-2023,103,Beverages,19,75
26-12-2023,104,Grains,46,120
26-12-2023,105,Produce,38,90
27-12-2023,101,Dairy,18,100
27-12-2023,102,Snacks,13,50
27-12-2023,103,Beverages,38,75
27-12-2023,104,Grains,50,120
27-12-2023,105,Produce,49,90
28-12-2023,101,Dairy,17,100
28-12-2023,102,Snacks,37,50
28-12-2023,103,Beverages,19,75
28-12-2023,104,Grains,33,120
28-12-2023,105,Produce,43,90
29-12-2023,101,Dairy,18,100
29-12-2023,102,Snacks,36,50
29-12-2023,103,Beverages,47,75
29-12-2023,104,Grains,30,120
29-12-2023,105,Produce,12,90
30-12-2023,101,Dairy,9,100
30-12-2023,102,Snacks,30,50
30-12-2023,103,Beverages,32,75
30-12-2023,104,Grains,7,120
30-12-2023,105,Produce,2,90
31-12-2023,101,Dairy,37,100
31-12-2023,102,Snacks,31,50
31-12-2023,103,Beverages,37,75
31-12-2023,104,Grains,12,120
31-12-2023,105,Produce,5,90
01-01-2024,101,Dairy,21,100
01-01-2024,102,Snacks,48,50
01-01-2024,103,Beverages,38,75
01-01-2024,104,Grains,4,120
01-01-2024,105,Produce,21,90
02-01-2024,101,Dairy,38,100
02-01-2024,102,Snacks,49,50
02-01-2024,103,Beverages,28,75
02-01-2024,104,Grains,35,120
02-01-2024,105,Produce,8,90
03-01-2024,101,Dairy,21,100
03-01-2024,102,Snacks,38,50
03-01-2024,103,Beverages,4,75
03-01-2024,104,Grains,38,120
03-01-2024,105,Produce,44,90
04-01-2024,101,Dairy,35,100
04-01-2024,102,Snacks,13,50
04-01-2024,103,Beverages,27,75
04-01-2024,104,Grains,10,120
04-01-2024,105,Produce,23,90
05-01-2024,101,Dairy,1,100
05-01-2024,102,Snacks,34,50
05-01-2024,103,Beverages,17,75
05-01-2024,104,Grains,8,120
05-01-2024,105,Produce,22,90
06-01-2024,101,Dairy,18,100
06-01-2024,102,Snacks,35,50
06-01-2024,103,Beverages,45,75
06-01-2024,104,Grains,10,120
06-01-2024,105,Produce,49,90
07-01-2024,101,Dairy,40,100
07-01-2024,102,Snacks,47,50
07-01-2024,103,Beverages,42,75
07-01-2024,104,Grains,13,120
07-01-2024,105,Produce,6,90
08-01-2024,101,Dairy,33,100
08-01-2024,102,Snacks,34,50
08-01-2024,103,Beverages,22,75
08-01-2024,104,Grains,46,120
08-01-2024,105,Produce,15,90
09-01-2024,101,Dairy,27,100
09-01-2024,102,Snacks,19,50
09-01-2024,103,Beverages,1,75
09-01-2024,104,Grains,23,120
09-01-2024,105,Produce,11,90
10-01-2024,101,Dairy,16,100
10-01-2024,102,Snacks,4,50
10-01-2024,103,Beverages,50,75
10-01-2024,104,Grains,26,120
10-01-2024,105,Produce,14,90
11-01-2024,101,Dairy,44,100
11-01-2024,102,Snacks,31,50
11-01-2024,103,Beverages,31,75
11-01-2024,104,Grains,46,120
11-01-2024,105,Produce,48,90
12-01-2024,101,Dairy,20,100
12-01-2024,102,Snacks,7,50
12-01-2024,103,Beverages,19,75
12-01-2024,104,Grains,46,120
12-01-2024,105,Produce,4,90
13-01-2024,101,Dairy,1,100
13-01-2024,102,Snacks,40,50
13-01-2024,103,Beverages,35,75
13-01-2024,104,Grains,39,120
13-01-2024,105,Produce,0,90
14-01-2024,101,Dairy,36,100
14-01-2024,102,Snacks,15,50
14-01-2024,103,Beverages,13,75
14-01-2024,104,Grains,35,120
14-01-2024,105,Produce,22,90
15-01-2024,101,Dairy,6,100
15-01-2024,102,Snacks,12,50
15-01-2024,103,Beverages,31,75
15-01-2024,104,Grains,30,120
15-01-2024,105,Produce,26,90
16-01-2024,101,Dairy,4,100
16-01-2024,102,Snacks,11,50
16-01-2024,103,Beverages,15,75
16-01-2024,104,Grains,18,120
16-01-2024,105,Produce,24,90
17-01-2024,101,Dairy,12,100
17-01-2024,102,Snacks,49,50
17-01-2024,103,Beverages,34,75
17-01-2024,104,Grains,15,120
17-01-2024,105,Produce,38,90
18-01-2024,101,Dairy,2,100
18-01-2024,102,Snacks,5,50
18-01-2024,103,Beverages,42,75
18-01-2024,104,Grains,36,120
18-01-2024,105,Produce,30,90
19-01-2024,101,Dairy,3,100
19-01-2024,102,Snacks,24,50
19-01-2024,103,Beverages,11,75
19-01-2024,104,Grains,44,120
19-01-2024,105,Produce,38,90
20-01-2024,101,Dairy,46,100
20-01-2024,102,Snacks,4,50
20-01-2024,103,Beverages,13,75
20-01-2024,104,Grains,33,120
20-01-2024,105,Produce,16,90
21-01-2024,101,Dairy,24,100
21-01-2024,102,Snacks,15,50
21-01-2024,103,Beverages,21,75
21-01-2024,104,Grains,31,120
21-01-2024,105,Produce,25,90
22-01-2024,101,Dairy,3,100
22-01-2024,102,Snacks,41,50
22-01-2024,103,Beverages,6,75
22-01-2024,104,Grains,1,120
22-01-2024,105,Produce,21,90
23-01-2024,101,Dairy,16,100
23-01-2024,102,Snacks,27,50
23-01-2024,103,Beverages,19,75
23-01-2024,104,Grains,14,120
23-01-2024,105,Produce,40,90
24-01-2024,101,Dairy,3,100
24-01-2024,102,Snacks,19,50
24-01-2024,103,Beverages,4,75
24-01-2024,104,Grains,45,120
24-01-2024,105,Produce,40,90
25-01-2024,101,Dairy,6,100
25-01-2024,102,Snacks,38,50
25-01-2024,103,Beverages,29,75
25-01-2024,104,Grains,21,120
25-01-2024,105,Produce,29,90
26-01-2024,101,Dairy,23,100
26-01-2024,102,Snacks,4,50
26-01-2024,103,Beverages,48,75
26-01-2024,104,Grains,6,120
26-01-2024,105,Produce,39,90
27-01-2024,101,Dairy,44,100
27-01-2024,102,Snacks,42,50
27-01-2024,103,Beverages,27,75
27-01-2024,104,Grains,45,120
27-01-2024,105,Produce,33,90
28-01-2024,101,Dairy,30,100
28-01-2024,102,Snacks,2,50
28-01-2024,103,Beverages,23,75
28-01-2024,104,Grains,35,120
28-01-2024,105,Produce,13,90
29-01-2024,101,Dairy,19,100
29-01-2024,102,Snacks,24,50
29-01-2024,103,Beverages,28,75
29-01-2024,104,Grains,13,120
29-01-2024,105,Produce,10,90
30-01-2024,101,Dairy,25,100
30-01-2024,102,Snacks,29,50
30-01-2024,103,Beverages,19,75
30-01-2024,104,Grains,9,120
30-01-2024,105,Produce,7,90
31-01-2024,101,Dairy,45,100
31-01-2024,102,Snacks,18,50
31-01-2024,103,Beverages,32,75
31-01-2024,104,Grains,32,120
31-01-2024,105,Produce,12,90
01-02-2024,101,Dairy,30,100
01-02-2024,102,Snacks,3,50
01-02-2024,103,Beverages,9,75
01-02-2024,104,Grains,34,120
01-02-2024,105,Produce,15,90
02-02-2024,101,Dairy,15,100
02-02-2024,102,Snacks,2,50
02-02-2024,103,Beverages,48,75
02-02-2024,104,Grains,40,120
02-02-2024,105,Produce,38,90
03-02-2024,101,Dairy,41,100
03-02-2024,102,Snacks,9,50
03-02-2024,103,Beverages,18,75
03-02-2024,104,Grains,15,120
03-02-2024,105,Produce,27,90
04-02-2024,101,Dairy,38,100
04-02-2024,102,Snacks,28,50
04-02-2024,103,Beverages,43,75
04-02-2024,104,Grains,49,120
04-02-2024,105,Produce,33,90
05-02-2024,101,Dairy,47,100
05-02-2024,102,Snacks,11,50
05-02-2024,103,Beverages,5,75
05-02-2024,104,Grains,27,120
05-02-2024,105,Produce,13,90
06-02-2024,101,Dairy,0,100
06-02-2024,102,Snacks,25,50
06-02-2024,103,Beverages,46,75
06-02-2024,104,Grains,30,120
06-02-2024,105,Produce,17,90
07-02-2024,101,Dairy,3,100
07-02-2024,102,Snacks,30,50
07-02-2024,103,Beverages,43,75
07-02-2024,104,Grains,3,120
07-02-2024,105,Produce,45,90
08-02-2024,101,Dairy,43,100
08-02-2024,102,Snacks,2,50
08-02-2024,103,Beverages,45,75
08-02-2024,104,Grains,30,120
08-02-2024,105,Produce,20,90
09-02-2024,101,Dairy,46,100
09-02-2024,102,Snacks,29,50
09-02-2024,103,Beverages,11,75
09-02-2024,104,Grains,29,120
09-02-2024,105,Produce,9,90
10-02-2024,101,Dairy,47,100
10-02-2024,102,Snacks,12,50
10-02-2024,103,Beverages,25,75
10-02-2024,104,Grains,6,120
10-02-2024,105,Produce,49,90
11-02-2024,101,Dairy,13,100
11-02-2024,102,Snacks,28,50
11-02-2024,103,Beverages,1,75
11-02-2024,104,Grains,45,120
11-02-2024,105,Produce,42,90
12-02-2024,101,Dairy,49,100
12-02-2024,102,Snacks,38,50
12-02-2024,103,Beverages,16,75
12-02-2024,104,Grains,19,120
12-02-2024,105,Produce,44,90
13-02-2024,101,Dairy,49,100
13-02-2024,102,Snacks,27,50
13-02-2024,103,Beverages,31,75
13-02-2024,104,Grains,39,120
13-02-2024,105,Produce,24,90
14-02-2024,101,Dairy,48,100
14-02-2024,102,Snacks,11,50
14-02-2024,103,Beverages,5,75
14-02-2024,104,Grains,35,120
14-02-2024,105,Produce,15,90
15-02-2024,101,Dairy,29,100
15-02-2024,102,Snacks,32,50
15-02-2024,103,Beverages,3,75
15-02-2024,104,Grains,45,120
15-02-2024,105,Produce,14,90
16-02-2024,101,Dairy,14,100
16-02-2024,102,Snacks,13,50
16-02-2024,103,Beverages,41,75
16-02-2024,104,Grains,15,120
16-02-2024,105,Produce,1,90
17-02-2024,101,Dairy,4,100
17-02-2024,102,Snacks,38,50
17-02-2024,103,Beverages,24,75
17-02-2024,104,Grains,1,120
17-02-2024,105,Produce,26,90
18-02-2024,101,Dairy,48,100
18-02-2024,102,Snacks,48,50
18-02-2024,103,Beverages,27,75
18-02-2024,104,Grains,2,120
18-02-2024,105,Produce,47,90
19-02-2024,101,Dairy,47,100
19-02-2024,102,Snacks,45,50
19-02-2024,103,Beverages,23,75
19-02-2024,104,Grains,7,120
19-02-2024,105,Produce,23,90
20-02-2024,101,Dairy,28,100
20-02-2024,102,Snacks,45,50
20-02-2024,103,Beverages,12,75
20-02-2024,104,Grains,46,120
20-02-2024,105,Produce,43,90
21-02-2024,101,Dairy,37,100
21-02-2024,102,Snacks,24,50
21-02-2024,103,Beverages,39,75
21-02-2024,104,Grains,47,120
21-02-2024,105,Produce,25,90
22-02-2024,101,Dairy,6,100
22-02-2024,102,Snacks,2,50
22-02-2024,103,Beverages,45,75
22-02-2024,104,Grains,21,120
22-02-2024,105,Produce,14,90
23-02-2024,101,Dairy,0,100
23-02-2024,102,Snacks,50,50
23-02-2024,103,Beverages,19,75
23-02-2024,104,Grains,24,120
23-02-2024,105,Produce,16,90
24-02-2024,101,Dairy,14,100
24-02-2024,102,Snacks,24,50
24-02-2024,103,Beverages,20,75
24-02-2024,104,Grains,39,120
24-02-2024,105,Produce,33,90
25-02-2024,101,Dairy,35,100
25-02-2024,102,Snacks,1,50
25-02-2024,103,Beverages,45,75
25-02-2024,104,Grains,28,120
25-02-2024,105,Produce,6,90
26-02-2024,101,Dairy,9,100
26-02-2024,102,Snacks,1,50
26-02-2024,103,Beverages,20,75
26-02-2024,104,Grains,0,120
26-02-2024,105,Produce,12,90
27-02-2024,101,Dairy,38,100
27-02-2024,102,Snacks,23,50
27-02-2024,103,Beverages,8,75
27-02-2024,104,Grains,36,120
27-02-2024,105,Produce,2,90
28-02-2024,101,Dairy,36,100
28-02-2024,102,Snacks,50,50
28-02-2024,103,Beverages,2,75
28-02-2024,104,Grains,16,120
28-02-2024,105,Produce,32,90
29-02-2024,101,Dairy,34,100
29-02-2024,102,Snacks,30,50
29-02-2024,103,Beverages,1,75
29-02-2024,104,Grains,44,120
29-02-2024,105,Produce,39,90
01-03-2024,101,Dairy,5,100
01-03-2024,102,Snacks,27,50
01-03-2024,103,Beverages,31,75
01-03-2024,104,Grains,28,120
01-03-2024,105,Produce,24,90
02-03-2024,101,Dairy,27,100
02-03-2024,102,Snacks,13,50
02-03-2024,103,Beverages,8,75
02-03-2024,104,Grains,36,120
02-03-2024,105,Produce,49,90
03-03-2024,101,Dairy,15,100
03-03-2024,102,Snacks,17,50
03-03-2024,103,Beverages,6,75
03-03-2024,104,Grains,0,120
03-03-2024,105,Produce,47,90
04-03-2024,101,Dairy,38,100
04-03-2024,102,Snacks,3,50
04-03-2024,103,Beverages,19,75
04-03-2024,104,Grains,2,120
04-03-2024,105,Produce,8,90
05-03-2024,101,Dairy,29,100
05-03-2024,102,Snacks,47,50
05-03-2024,103,Beverages,36,75
05-03-2024,104,Grains,10,120
05-03-2024,105,Produce,31,90
06-03-2024,101,Dairy,48,100
06-03-2024,102,Snacks,30,50
06-03-2024,103,Beverages,5,75
06-03-2024,104,Grains,26,120
06-03-2024,105,Produce,32,90
07-03-2024,101,Dairy,27,100
07-03-2024,102,Snacks,10,50
07-03-2024,103,Beverages,15,75
07-03-2024,104,Grains,40,120
07-03-2024,105,Produce,36,90
08-03-2024,101,Dairy,35,100
08-03-2024,102,Snacks,35,50
08-03-2024,103,Beverages,29,75
08-03-2024,104,Grains,4,120
08-03-2024,105,Produce,8,90
09-03-2024,101,Dairy,36,100
09-03-2024,102,Snacks,10,50
09-03-2024,103,Beverages,20,75
09-03-2024,104,Grains,47,120
09-03-2024,105,Produce,8,90
10-03-2024,101,Dairy,31,100
10-03-2024,102,Snacks,11,50
10-03-2024,103,Beverages,35,75
10-03-2024,104,Grains,26,120
10-03-2024,105,Produce,11,90
11-03-2024,101,Dairy,45,100
11-03-2024,102,Snacks,35,50
11-03-2024,103,Beverages,41,75
11-03-2024,104,Grains,13,120
11-03-2024,105,Produce,50,90
12-03-2024,101,Dairy,21,100
12-03-2024,102,Snacks,7,50
12-03-2024,103,Beverages,27,75
12-03-2024,104,Grains,4,120
12-03-2024,105,Produce,46,90
13-03-2024,101,Dairy,18,100
13-03-2024,102,Snacks,44,50
13-03-2024,103,Beverages,18,75
13-03-2024,104,Grains,9,120
13-03-2024,105,Produce,1,90
14-03-2024,101,Dairy,14,100
14-03-2024,102,Snacks,7,50
14-03-2024,103,Beverages,36,75
14-03-2024,104,Grains,40,120
14-03-2024,105,Produce,15,90
15-03-2024,101,Dairy,36,100
15-03-2024,102,Snacks,36,50
15-03-2024,103,Beverages,10,75
15-03-2024,104,Grains,29,120
15-03-2024,105,Produce,6,90
16-03-2024,101,Dairy,15,100
16-03-2024,102,Snacks,20,50
16-03-2024,103,Beverages,30,75
16-03-2024,104,Grains,12,120
16-03-2024,105,Produce,23,90
17-03-2024,101,Dairy,36,100
17-03-2024,102,Snacks,5,50
17-03-2024,103,Beverages,17,75
17-03-2024,104,Grains,42,120
17-03-2024,105,Produce,31,90
18-03-2024,101,Dairy,16,100
18-03-2024,102,Snacks,32,50
18-03-2024,103,Beverages,11,75
18-03-2024,104,Grains,13,120
18-03-2024,105,Produce,28,90
19-03-2024,101,Dairy,34,100
19-03-2024,102,Snacks,27,50
19-03-2024,103,Beverages,14,75
19-03-2024,104,Grains,18,120
19-03-2024,105,Produce,50,90
20-03-2024,101,Dairy,24,100
20-03-2024,102,Snacks,8,50
20-03-2024,103,Beverages,0,75
20-03-2024,104,Grains,10,120
20-03-2024,105,Produce,29,90
21-03-2024,101,Dairy,47,100
21-03-2024,102,Snacks,47,50
21-03-2024,103,Beverages,4,75
21-03-2024,104,Grains,7,120
21-03-2024,105,Produce,14,90
22-03-2024,101,Dairy,9,100
22-03-2024,102,Snacks,19,50
22-03-2024,103,Beverages,26,75
22-03-2024,104,Grains,6,120
22-03-2024,105,Produce,40,90
23-03-2024,101,Dairy,6,100
23-03-2024,102,Snacks,27,50
23-03-2024,103,Beverages,40,75
23-03-2024,104,Grains,33,120
23-03-2024,105,Produce,9,90
24-03-2024,101,Dairy,36,100
24-03-2024,102,Snacks,20,50
24-03-2024,103,Beverages,47,75
24-03-2024,104,Grains,39,120
24-03-2024,105,Produce,13,90
25-03-2024,101,Dairy,35,100
25-03-2024,102,Snacks,4,50
25-03-2024,103,Beverages,12,75
25-03-2024,104,Grains,18,120
25-03-2024,105,Produce,31,90
26-03-2024,101,Dairy,34,100
26-03-2024,102,Snacks,1,50
26-03-2024,103,Beverages,28,75
26-03-2024,104,Grains,37,120
26-03-2024,105,Produce,48,90
27-03-2024,101,Dairy,40,100
27-03-2024,102,Snacks,26,50
27-03-2024,103,Beverages,2,75
27-03-2024,104,Grains,4,120
27-03-2024,105,Produce,49,90
28-03-2024,101,Dairy,19,100
28-03-2024,102,Snacks,39,50
28-03-2024,103,Beverages,31,75
28-03-2024,104,Grains,21,120
28-03-2024,105,Produce,6,90
29-03-2024,101,Dairy,22,100
29-03-2024,102,Snacks,19,50
29-03-2024,103,Beverages,6,75
29-03-2024,104,Grains,42,120
29-03-2024,105,Produce,41,90
30-03-2024,101,Dairy,19,100
30-03-2024,102,Snacks,30,50
30-03-2024,103,Beverages,35,75
30-03-2024,104,Grains,6,120
30-03-2024,105,Produce,49,90
31-03-2024,101,Dairy,7,100
31-03-2024,102,Snacks,26,50
31-03-2024,103,Beverages,12,75
31-03-2024,104,Grains,35,120
31-03-2024,105,Produce,31,90
01-04-2024,101,Dairy,50,100
01-04-2024,102,Snacks,32,50
01-04-2024,103,Beverages,33,75
01-04-2024,104,Grains,26,120
01-04-2024,105,Produce,8,90
02-04-2024,101,Dairy,7,100
02-04-2024,102,Snacks,4,50
02-04-2024,103,Beverages,33,75
02-04-2024,104,Grains,47,120
02-04-2024,105,Produce,2,90
03-04-2024,101,Dairy,11,100
03-04-2024,102,Snacks,4,50
03-04-2024,103,Beverages,24,75
03-04-2024,104,Grains,22,120
03-04-2024,105,Produce,3,90
04-04-2024,101,Dairy,3,100
04-04-2024,102,Snacks,3,50
04-04-2024,103,Beverages,27,75
04-04-2024,104,Grains,4,120
04-04-2024,105,Produce,8,90
05-04-2024,101,Dairy,31,100
05-04-2024,102,Snacks,35,50
05-04-2024,103,Beverages,16,75
05-04-2024,104,Grains,10,120
05-04-2024,105,Produce,46,90
06-04-2024,101,Dairy,0,100
06-04-2024,102,Snacks,24,50
06-04-2024,103,Beverages,8,75
06-04-2024,104,Grains,18,120
06-04-2024,105,Produce,26,90
07-04-2024,101,Dairy,32,100
07-04-2024,102,Snacks,45,50
07-04-2024,103,Beverages,46,75
07-04-2024,104,Grains,12,120
07-04-2024,105,Produce,9,90
08-04-2024,101,Dairy,33,100
08-04-2024,102,Snacks,47,50
08-04-2024,103,Beverages,30,75
08-04-2024,104,Grains,9,120
08-04-2024,105,Produce,9,90
09-04-2024,101,Dairy,41,100
09-04-2024,102,Snacks,13,50
09-04-2024,103,Beverages,17,75
09-04-2024,104,Grains,17,120
09-04-2024,105,Produce,5,90
10-04-2024,101,Dairy,2,100
10-04-2024,102,Snacks,15,50
10-04-2024,103,Beverages,49,75
10-04-2024,104,Grains,15,120
10-04-2024,105,Produce,8,90
11-04-2024,101,Dairy,48,100
11-04-2024,102,Snacks,49,50
11-04-2024,103,Beverages,12,75
11-04-2024,104,Grains,10,120
11-04-2024,105,Produce,38,90
12-04-2024,101,Dairy,30,100
12-04-2024,102,Snacks,45,50
12-04-2024,103,Beverages,31,75
12-04-2024,104,Grains,11,120
12-04-2024,105,Produce,40,90
13-04-2024,101,Dairy,48,100
13-04-2024,102,Snacks,35,50
13-04-2024,103,Beverages,2,75
13-04-2024,104,Grains,22,120
13-04-2024,105,Produce,29,90
14-04-2024,101,Dairy,37,100
14-04-2024,102,Snacks,49,50
14-04-2024,103,Beverages,26,75
14-04-2024,104,Grains,30,120
14-04-2024,105,Produce,47,90
15-04-2024,101,Dairy,13,100
15-04-2024,102,Snacks,40,50
15-04-2024,103,Beverages,19,75
15-04-2024,104,Grains,50,120
15-04-2024,105,Produce,12,90
16-04-2024,101,Dairy,17,100
16-04-2024,102,Snacks,39,50
16-04-2024,103,Beverages,43,75
16-04-2024,104,Grains,13,120
16-04-2024,105,Produce,2,90
17-04-2024,101,Dairy,2,100
17-04-2024,102,Snacks,43,50
17-04-2024,103,Beverages,45,75
17-04-2024,104,Grains,28,120
17-04-2024,105,Produce,29,90
18-04-2024,101,Dairy,38,100
18-04-2024,102,Snacks,21,50
18-04-2024,103,Beverages,43,75
18-04-2024,104,Grains,9,120
18-04-2024,105,Produce,21,90
19-04-2024,101,Dairy,38,100
19-04-2024,102,Snacks,37,50
19-04-2024,103,Beverages,44,75
19-04-2024,104,Grains,37,120
19-04-2024,105,Produce,30,90
20-04-2024,101,Dairy,22,100
20-04-2024,102,Snacks,33,50
20-04-2024,103,Beverages,4,75
20-04-2024,104,Grains,3,120
20-04-2024,105,Produce,18,90
21-04-2024,101,Dairy,18,100
